record_id,domain,clean_text,component,failure_type,cluster_id
000980,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
000981,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
000982,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
000983,display_infotainment,APPLE CARPLAY HER 15 DAKIKADA BIR BAGLANTISI KESILIYOR.,apple carplay,,10
000984,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
000985,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
000986,display_infotainment,Apple CarPlay si disconnette ogni 5 minuti.,apple carplay,,37
000987,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
000988,display_infotainment,"Apple CarPlay trennt sich alle 10 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
000989,display_infotainment,"Apple CarPlay disconnects every 20 minutes, very frustrating on long drives. more info:",apple carplay,disconnects,-1
000990,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
000991,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
000992,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
000993,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
000994,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
000995,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
000996,display_infotainment,Kablosuz sarj cihazi isiniyor ve 20 dakika sonra duruyor.,,,16
000997,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
000998,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
000999,display_infotainment,APPLE CARPLAY SI DISCONNETTE OGNI 10 MINUTI.,apple carplay,,37
001000,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001001,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed.",head-up display,,31
001002,display_infotainment,KABLOSUZ SARJ CIHAZI ISINIYOR VE 15 DAKIKA SONRA DURUYOR.,,,16
001003,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001004,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001005,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 10 Minuten.,,,-1
001006,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001007,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001008,display_infotainment,"Apple CarPlay afbrydes hvert 20. minut, meget irriterende.",apple carplay,,50
001009,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 5 minutter.,,,11
001010,display_infotainment,Kablosuz sarj cihazi isiniyor ve 5 dakika sonra duruyor.,,,16
001011,display_infotainment,Apple CarPlay se deconnecte toutes les 5 minutes.,apple carplay,,36
001012,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001013,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001014,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001015,display_infotainment,Apple CarPlay si disconnette ogni 5 minuti.,apple carplay,,37
001016,display_infotainment,"Apple CarPlay trennt sich alle 10 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001017,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001018,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001019,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001020,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001021,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001022,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001023,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001024,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001025,display_infotainment,"Apple CarPlay rozlacza sie co 15 minut, bardzo frustrujace.",apple carplay,,51
001026,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001027,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001028,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001029,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed.",head-up display,,31
001030,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001031,display_infotainment,"Apple CarPlay afbrydes hvert 20. minut, meget irriterende.",apple carplay,,50
001032,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 15 Minuten.,,,-1
001033,display_infotainment,Apple CarPlay si disconnette ogni 15 minuti.,apple carplay,,37
001034,display_infotainment,"Apple CarPlay trennt sich alle 5 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001035,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001036,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001037,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001038,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht. VIN: <VIN>,,,31
001039,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001040,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001041,display_infotainment,KABELLOSES LADEGERAET UEBERHITZT UND STOPPT NACH 15 MINUTEN.,,,-1
001042,display_infotainment,BLUETOOTH AUDIO CUTS OUT WHEN RECEIVING PHONE CALLS.,,,-1
001043,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo. contact me at <EMAIL>",mbux,,24
001044,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001045,display_infotainment,"Android Auto fails to launch, screen shows USB icon then disappears.",android auto,,-1
001046,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001047,display_infotainment,Apple CarPlay si disconnette ogni 5 minuti.,apple carplay,,37
001048,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 30 minutach.,,,8
001049,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001050,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001051,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001052,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001053,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001054,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001055,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001056,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001057,display_infotainment,Central display goes black for a few seconds when starting the car.,central display,,-1
001058,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 15 minutter.,,,11
001059,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001060,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001061,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001062,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001063,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001064,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001065,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001066,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 30 minutter. VIN: <VIN>,,,11
001067,display_infotainment,"Apple CarPlay afbrydes hvert 15. minut, meget irriterende.",apple carplay,,50
001068,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001069,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes. !!! please fix this asap,,,15
001070,display_infotainment,"MBUX touchscreen freezes during navigation, requires full vehicle restart.",mbux,freezes,29
001071,display_infotainment,Wireless phone charger overheats and stops charging after 20 minutes.,,,-1
001072,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001073,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 10 minutter.,,,11
001074,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001075,display_infotainment,"APPLE CARPLAY DISCONNECTS EVERY 15 MINUTES, VERY FRUSTRATING ON LONG DRIVES.",apple carplay,disconnects,-1
001076,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001077,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001078,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001079,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 10 Minuten.,,,-1
001080,display_infotainment,"MBUX touchscreen freezes during navigation, requires full vehicle restart.",mbux,freezes,29
001081,display_infotainment,"Apple CarPlay disconnects every 10 minutes, very frustrating on long drives.",apple carplay,disconnects,-1
001082,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001083,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 20 minutter.,,,11
001084,display_infotainment,KABLOSUZ SARJ CIHAZI ISINIYOR VE 10 DAKIKA SONRA DURUYOR.,,,16
001085,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001086,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001087,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001088,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001089,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001090,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001091,display_infotainment,"Apple CarPlay afbrydes hvert 30. minut, meget irriterende. contact me at <EMAIL>",apple carplay,,50
001092,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001093,display_infotainment,"Apple CarPlay rozlacza sie co 20 minut, bardzo frustrujace.",apple carplay,,51
001094,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001095,display_infotainment,"Instrument cluster shows wrong fuel level, jumps between half and full.",instrument cluster,,-1
001096,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001097,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001098,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001099,display_infotainment,Apple CarPlay her 20 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001100,display_infotainment,"Apple CarPlay trennt sich alle 5 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001101,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001102,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001103,display_infotainment,"Apple CarPlay afbrydes hvert 30. minut, meget irriterende.",apple carplay,,50
001104,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor. VIN: <VIN>,,,17
001105,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001106,display_infotainment,Kablosuz sarj cihazi isiniyor ve 10 dakika sonra duruyor. !!! please fix this asap,,,16
001107,display_infotainment,LA CAMERA DE RECUL AFFICHE UNE IMAGE DEFORMEE AVEC DES LIGNES VERTES.,,,15
001108,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001109,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001110,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 30 minutter. more info:,,,11
001111,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001112,display_infotainment,Wireless phone charger overheats and stops charging after 15 minutes.,,,-1
001113,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001114,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001115,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001116,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 20 Minuten.,,,-1
001117,display_infotainment,Apple CarPlay se deconnecte toutes les 5 minutes.,apple carplay,,36
001118,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001119,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001120,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001121,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
001122,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001123,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001124,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001125,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001126,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001127,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments.,voice assistant,,-1
001128,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor. !!! please fix this asap,,,17
001129,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001130,display_infotainment,"Apple CarPlay rozlacza sie co 30 minut, bardzo frustrujace.",apple carplay,,51
001131,display_infotainment,Apple CarPlay her 30 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001132,display_infotainment,Apple CarPlay her 20 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001133,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001134,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 10 minutter.,,,11
001135,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu. !!! please fix this asap",mbux,,46
001136,display_infotainment,Apple CarPlay si disconnette ogni 10 minuti.,apple carplay,,37
001137,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001138,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001139,display_infotainment,"Apple CarPlay rozlacza sie co 30 minut, bardzo frustrujace. VIN: <VIN>",apple carplay,,51
001140,display_infotainment,"Apple CarPlay trennt sich alle 5 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001141,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht. !!! please fix this asap,,,31
001142,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001143,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001144,display_infotainment,Apple CarPlay si disconnette ogni 15 minuti.,apple carplay,,37
001145,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001146,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001147,display_infotainment,Wireless phone charger overheats and stops charging after 5 minutes.,,,-1
001148,display_infotainment,Wireless phone charger overheats and stops charging after 5 minutes.,,,-1
001149,display_infotainment,"Apple CarPlay trennt sich alle 15 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001150,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001151,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001152,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments.,voice assistant,,-1
001153,display_infotainment,"Apple CarPlay afbrydes hvert 30. minut, meget irriterende.",apple carplay,,50
001154,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001155,display_infotainment,Telematics module loses cellular connection in tunnels and takes long to recover.,telematics module,,-1
001156,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001157,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001158,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001159,display_infotainment,"Navigation directions are delayed by 2-3 seconds, often miss turns.",,delayed,-1
001160,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor. !!! please fix this asap",mbux,,14
001161,display_infotainment,"Apple CarPlay rozlacza sie co 10 minut, bardzo frustrujace.",apple carplay,,51
001162,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001163,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001164,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001165,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001166,display_infotainment,"Apple CarPlay rozlacza sie co 15 minut, bardzo frustrujace.",apple carplay,,51
001167,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor. !!! please fix this asap,,,17
001168,display_infotainment,SPRACHASSISTENT HEY MERCEDES REAGIERT IN LAUTER UMGEBUNG NICHT AUF BEFEHLE.,hey mercedes,,13
001169,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo. more info:",mbux,,24
001170,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001171,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 30 minutach.,,,8
001172,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001173,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001174,display_infotainment,Apple CarPlay se deconnecte toutes les 20 minutes.,apple carplay,,36
001175,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001176,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001177,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle. more info:,hey mercedes,,13
001178,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001179,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001180,display_infotainment,"Apple CarPlay afbrydes hvert 15. minut, meget irriterende.",apple carplay,,50
001181,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001182,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu. more info:",mbux,,46
001183,display_infotainment,"MBUX DOKUNMATIK EKRAN NAVIGASYON SIRASINDA DONUYOR, ARACI YENIDEN BASLATMAK GEREKIYOR.",mbux,,14
001184,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001185,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
001186,display_infotainment,Apple CarPlay her 20 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001187,display_infotainment,Apple CarPlay si disconnette ogni 20 minuti.,apple carplay,,37
001188,display_infotainment,Kablosuz sarj cihazi isiniyor ve 15 dakika sonra duruyor.,,,16
001189,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001190,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed. !!! please fix this asap",head-up display,,31
001191,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001192,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes. VIN: <VIN>,,,15
001193,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor. VIN: <VIN>",mbux,,14
001194,display_infotainment,"Apple CarPlay trennt sich alle 10 Minuten, sehr aergerlich auf langen Fahrten. contact me at <EMAIL>",apple carplay,,34
001195,display_infotainment,Kablosuz sarj cihazi isiniyor ve 15 dakika sonra duruyor.,,,16
001196,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001197,display_infotainment,"Apple CarPlay trennt sich alle 20 Minuten, sehr aergerlich auf langen Fahrten. !!! please fix this asap",apple carplay,,34
001198,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001199,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001200,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001201,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001202,display_infotainment,LA TELECAMERA POSTERIORE MOSTRA UN'IMMAGINE DISTORTA CON LINEE VERDI.,,,1
001203,display_infotainment,Touchscreen unresponsive in cold weather until interior warms up.,touchscreen,unresponsive,7
001204,display_infotainment,Wireless phone charger overheats and stops charging after 30 minutes.,,,-1
001205,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien. !!! please fix this asap,,,21
001206,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001207,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001208,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001209,display_infotainment,Kablosuz sarj cihazi isiniyor ve 5 dakika sonra duruyor. VIN: <VIN>,,,16
001210,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001211,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001212,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001213,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001214,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001215,display_infotainment,LA CAMERA DE RECUL AFFICHE UNE IMAGE DEFORMEE AVEC DES LIGNES VERTES.,,,15
001216,display_infotainment,BLUETOOTH-LYD AFBRYDES NAAR JEG MODTAGER TELEFONOPKALD.,,,32
001217,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001218,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001219,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001220,display_infotainment,APPLE CARPLAY SI DISCONNETTE OGNI 20 MINUTI.,apple carplay,,37
001221,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001222,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001223,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht. more info:,,,31
001224,display_infotainment,Apple CarPlay si disconnette ogni 10 minuti.,apple carplay,,37
001225,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001226,display_infotainment,HEAD-UP-DISPLAY FLACKERT BEI DIREKTEM SONNENLICHT.,,,31
001227,display_infotainment,Central display goes black for a few seconds when starting the car.,central display,,-1
001228,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 5 Minuten.,,,-1
001229,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001230,display_infotainment,Apple CarPlay se deconnecte toutes les 5 minutes.,apple carplay,,36
001231,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001232,display_infotainment,Backup camera image is distorted and shows green static lines.,backup camera,static,-1
001233,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001234,display_infotainment,BAGUDKAMERA VISER FORVRAENGET BILLEDE MED GROENNE STRIBER.,,,28
001235,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001236,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001237,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed.",head-up display,,31
001238,display_infotainment,"Apple CarPlay trennt sich alle 20 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001239,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001240,display_infotainment,Central display goes black for a few seconds when starting the car.,central display,,-1
001241,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001242,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 15 minutach.,,,8
001243,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen. more info:",mbux,,40
001244,display_infotainment,Apple CarPlay si disconnette ogni 20 minuti.,apple carplay,,37
001245,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001246,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001247,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001248,display_infotainment,"MBUX touchscreen freezes during navigation, requires full vehicle restart.",mbux,freezes,29
001249,display_infotainment,Apple CarPlay se deconnecte toutes les 5 minutes.,apple carplay,,36
001250,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001251,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001252,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle. more info:,hey mercedes,,13
001253,display_infotainment,"Apple CarPlay rozlacza sie co 5 minut, bardzo frustrujace.",apple carplay,,51
001254,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001255,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001256,display_infotainment,Apple CarPlay her 5 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001257,display_infotainment,Touchscreen unresponsive in cold weather until interior warms up.,touchscreen,unresponsive,7
001258,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald. !!! please fix this asap,,,32
001259,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001260,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
